dataid,active_record,building_type,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines,city,state,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,number_of_nests,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,water_ert_min_time,water_ert_max_time,water_data_availability,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,egauge_1s_min_time,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,energy_storage_system,energy_storage_system_l1,energy_storage_system_l2
6423,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,West,4.8,,4.8,,2011-02-01,2019-06-07,2008,1550.0,1100.0,450.0,0.0,,,yes,"",yes,"","","","",yes,,,,,2012-04-11 18:59:43-05,2013-05-10 16:29:09-05,100%,,,,2012-05-02 19:00:00-05,2019-06-03 13:59:00-05,100%,2019-03-11 19:00:00-05,2019-06-03 13:00:00-05,100%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
4590,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,,,,,,,2011-02-01,2019-07-03,2008,2675.0,1450.0,1225.0,0.0,,,yes,"",yes,yes,"",yes,"","",,,,,2012-04-11 18:57:36-05,2015-01-10 03:29:24-06,39%,,,,2013-07-12 19:00:00-05,2016-07-17 03:59:00-05,99%,,,,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,
1801,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,,12.425,,,,2011-02-01,2019-09-03,2008,2075.0,2075.0,0.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:59:57-05,2019-09-01 18:41:46.616625-05,85%,,,,2012-10-27 19:00:00-05,2018-06-25 04:59:00-05,87%,,,,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,yes,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
6990,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,yes,Austin,Texas,yes,South;West,6.615,3.43,3.185,,2011-02-01,2021-09-01,2008,2350.0,1375.0,950.0,0.0,,,yes,"",yes,"","",yes,"","",,2019-11-13 10:11:00-06,2020-09-05 14:37:00-05,91%,2012-04-11 18:56:56-05,2013-05-10 16:28:57-05,100%,,,,2012-07-13 11:45:00-05,2021-08-13 09:59:00-05,97%,2018-01-01 02:00:00-06,2021-08-13 09:00:00-05,99%,yes,,,,,yes,,yes,,,,,,yes,,,yes,,yes,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
9160,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South;West,4.5,1.98,2.52,,2011-02-01,2021-12-03,2008,2300.0,1375.0,925.0,0.0,,,yes,"",yes,yes,"","","","",,,,,2012-04-11 18:59:56-05,2020-07-15 18:06:32.253945-05,57%,,,,2012-05-02 19:00:00-05,2021-11-17 08:59:00-06,98%,2018-01-01 02:00:00-06,2021-11-17 08:00:00-06,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
1192,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South;West,6.25,3.25,3.0,,2011-02-01,2022-03-10,2008,2125.0,1150.0,950.0,0.0,,,yes,"","","","","","","",,,,,2012-04-11 18:59:48-05,2013-05-10 16:29:20-05,100%,2015-08-20 14:20:00-05,2018-08-22 16:25:00-05,95%,2012-09-17 19:00:00-05,2021-09-17 08:59:00-05,95%,2019-03-18 19:00:00-05,2021-09-17 08:00:00-05,86%,yes,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
8829,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,yes,Austin,Texas,yes,South;West,6.66,3.33,3.33,,2011-02-01,2022-11-18,2008,2675.0,1450.0,1225.0,0.0,,,yes,"",yes,"","","",yes,yes,,2019-11-25 11:04:00-06,2022-10-22 06:30:00-05,24%,2012-04-11 18:59:42-05,2019-01-05 02:26:12.020266-06,72%,,,,2019-03-13 19:00:00-05,2022-10-20 17:59:00-05,100%,2019-03-13 19:00:00-05,2022-10-20 02:00:00-05,96%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
2461,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,yes,South,8.175,8.175,,,2011-02-01,2022-12-15,2008,2075.0,2075.0,0.0,0.0,,,yes,"",yes,yes,"",yes,"","",,2019-11-13 15:04:00-06,2021-04-09 14:41:00-05,93%,2012-04-11 18:59:51-05,2020-10-08 18:54:06.133595-05,87%,2015-08-21 08:58:00-05,2018-01-08 23:59:00-06,92%,2014-04-22 00:00:00-05,2022-06-02 08:59:00-05,98%,2018-01-01 02:00:00-06,2022-06-02 08:00:00-05,100%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,
18,,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,yes,West,3.33,0.0,3.33,0.0,2011-02-01,2023-01-04,2009,1450.0,1450.0,0.0,0.0,,,yes,"",yes,"","","","","",,,,,2019-11-27 14:05:20.80078-06,2020-05-29 01:50:08.632412-05,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South,6.25,6.25,,,2011-02-01,2023-02-16,2008,1250.0,1250.0,0.0,0.0,,,yes,"",yes,"",yes,yes,yes,yes,,2019-12-01 11:04:00-06,2021-04-09 14:41:00-05,89%,2012-04-11 18:52:06-05,2013-05-10 16:29:36-05,100%,,,,2014-02-23 18:00:00-06,2022-12-02 08:59:00-06,99%,2019-03-02 18:00:00-06,2022-12-02 08:00:00-06,99%,yes,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
585,,Single-Family Home 001 (Master),,yes,yes,,,CCET - UT Text,,,Austin,Texas,yes,West,4.995,,4.995,,2011-02-01,2023-06-08,2008,1725.0,1725.0,0.0,0.0,,,yes,"","",yes,"","","","",,,,,2012-04-11 18:59:05-05,2020-07-15 11:37:34.378715-05,57%,,,,2012-01-01 00:00:00-06,2017-12-31 17:59:00-06,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
7536,,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,6.105,4.07,2.035,,2011-02-01,2023-06-21,2008,2700.0,1500.0,1200.0,0.0,,,yes,"",yes,"","","",yes,yes,,,,,2012-04-11 18:58:38-05,2013-05-10 16:29:04-05,100%,2015-12-04 00:00:00-06,2018-03-30 09:46:00-05,100%,2012-10-25 19:00:00-05,2023-06-09 04:59:00-05,98%,2018-01-01 01:00:00-06,2023-06-09 04:00:00-05,97%,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
35,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,1250.0,625.0,625.0,0.0,,,yes,"","","","",yes,"",yes,,,,,2012-04-11 18:59:59-05,2020-05-09 16:13:26.374791-05,83%,,,,2021-07-16 19:00:00-05,2024-10-02 06:59:00-05,100%,2021-07-16 19:00:00-05,2024-09-25 17:00:00-05,94%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,
114,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,,3.5,,,,2011-02-01,,2008,1850.0,1375.0,475.0,0.0,,,yes,yes,yes,yes,"",yes,"","",,,,,2012-04-11 18:59:25-05,2018-02-07 21:09:13.879394-06,72%,,,,2013-10-15 19:00:00-05,2019-11-10 08:59:00-06,99%,2019-02-22 06:00:00-06,2019-11-10 08:00:00-06,100%,yes,,,,,yes,,yes,yes,,,,,yes,,,yes,,,,yes,,yes,,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,yes,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
370,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,6.105,2.035,4.07,,2011-02-01,,2007,2675.0,2675.0,0.0,0.0,,,yes,yes,yes,"",yes,"","","",,,,,2012-04-11 18:58:33-05,2020-10-04 03:01:55.054097-05,82%,,,,2012-07-11 00:00:00-05,2022-10-03 04:59:00-05,85%,2019-03-02 01:00:00-06,2022-10-03 02:00:00-05,59%,yes,,,,,,,yes,,,,,,yes,,,yes,,,,yes,,,,,yes,,,,yes,,,,,,,,,yes,yes,yes,yes,yes,,,,yes,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
545,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,3.15,1.4,1.75,,2011-02-01,,2007,2350.0,1375.0,950.0,0.0,,,yes,yes,yes,"",yes,yes,"",yes,,,,,2012-04-12 18:33:48-05,2016-01-26 10:42:51-06,28%,,,,2012-08-12 19:00:00-05,2024-10-02 04:59:00-05,99%,2018-02-14 13:03:58-06,2024-09-25 00:00:00-05,93%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
661,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,yes,Austin,Texas,yes,South,6.3,6.3,,,2011-02-01,,2007,1850.0,1850.0,,0.0,,,yes,"",yes,"",yes,yes,yes,yes,,,,,2012-05-25 06:30:18-05,2019-08-21 19:50:59.725934-05,56%,2016-01-01 00:00:00-06,2018-08-16 23:59:00-05,94%,2013-09-07 19:00:00-05,2024-10-02 06:59:00-05,98%,2018-01-01 00:00:00-06,2024-09-25 15:00:00-05,95%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
744,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Text Message,,,Austin,Texas,yes,South,5.92,5.92,0.0,,2011-02-01,,,2350.0,,,,,,yes,"",yes,"","","",yes,"",,,,,2012-04-11 18:58:50-05,2020-07-15 06:42:18.696725-05,86%,,,,2012-01-01 00:00:00-06,2022-04-05 04:59:00-05,99%,2019-03-05 18:00:00-06,2022-04-05 04:00:00-05,98%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
964,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,2925.0,1400.0,1525.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:55:35-05,2013-05-10 14:55:50-05,93%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,yes,Single-Family Home 001 (Master),,yes,yes,yes,,CCET - Pricing Trial,,yes,Austin,Texas,yes,South;West,7.215,4.995,2.22,,2011-02-01,,2007,2125.0,1150.0,950.0,0.0,,,yes,yes,yes,"","",yes,yes,"",2,2020-06-25 12:07:00-05,2023-06-28 17:15:00-05,37%,2012-04-11 18:41:43-05,2019-10-18 06:33:44.119637-05,92%,2012-05-01 12:00:00-05,2019-03-15 07:19:00-05,61%,2012-05-22 19:00:00-05,2024-05-05 07:59:00-05,93%,2018-01-01 00:00:00-06,2024-05-02 00:00:00-05,96%,yes,yes,,,,,,,,,,,yes,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,yes,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,
1463,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,,,,,,,2011-02-01,,2007,2225.0,800.0,1450.0,0.0,,,yes,"",yes,yes,yes,yes,yes,yes,,,,,2012-04-11 18:04:44-05,2017-01-08 07:14:46-06,22%,,,,2014-05-09 00:00:00-05,2019-05-17 13:59:00-05,80%,2019-03-29 19:00:00-05,2019-05-17 13:00:00-05,101%,yes,,,,,,,yes,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,yes,,,,,yes,,,,,,,,,,
1642,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,yes,Austin,Texas,yes,South;West,6.37,3.43,2.94,,2011-02-01,,2007,1725.0,1725.0,0.0,0.0,,,yes,"",yes,yes,yes,yes,yes,yes,,2019-12-05 13:04:00-06,2024-01-21 07:04:00-06,37%,2012-11-17 17:54:40-06,2016-01-26 11:27:09-06,15%,,,,2012-05-11 19:00:00-05,2024-10-02 06:59:00-05,98%,2018-01-01 02:00:00-06,2024-09-25 07:00:00-05,91%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,,yes,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,yes,yes,,,,,,,
1718,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Text Message,,,Austin,Texas,yes,South;West,5.88,2.45,3.43,,2011-02-01,,2008,2700.0,1500.0,1200.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:16:55-05,2020-10-08 18:21:09.520509-05,91%,2012-09-26 18:59:27-05,2015-10-28 23:34:00-05,3%,2012-05-15 19:00:00-05,2024-01-09 04:59:00-06,89%,2014-10-01 00:00:00-05,2024-01-04 17:00:00-06,62%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,
1852,yes,Town Home,,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,1250.0,625.0,625.0,0.0,,,yes,"",yes,"","",yes,"","",,,,,2012-04-11 18:58:55-05,2015-01-04 06:57:48-06,39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,yes,Single-Family Home 001 (Master),,yes,yes,,,,,yes,Austin,Texas,yes,South;West,7.8,4.68,3.12,,2011-02-01,,2008,3025.0,1475.0,1550.0,0.0,,,yes,"","","","","","","",,,,,2012-04-11 18:59:00-05,2020-01-29 17:26:39.94732-06,67%,,,,2013-11-13 18:00:00-06,2024-10-02 06:59:00-05,94%,2019-02-28 18:00:00-06,2024-09-25 19:00:00-05,96%,yes,yes,,,,yes,yes,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,yes,,,yes,,,,,,yes,,,yes,yes,yes,,,,,,,,yes,,,,yes,,,,,,,yes,yes,yes,,,,yes,,,,,yes,,,,,,,
2129,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,yes,South;West,8.64,5.76,2.88,,2011-02-01,,2008,2075.0,2075.0,0.0,0.0,,,yes,"",yes,yes,yes,yes,yes,yes,,2019-12-16 11:04:00-06,2020-09-09 11:03:00-05,95%,2012-04-11 18:58:37-05,2018-04-16 23:39:13-05,80%,2015-09-28 15:49:00-05,2017-09-01 13:53:00-05,82%,2012-05-15 19:00:00-05,2024-10-02 06:59:00-05,95%,2019-02-28 18:00:00-06,2024-09-25 21:00:00-05,92%,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,yes,,,,,,,,,,,,
2233,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Portal Only,,,Austin,Texas,yes,South,6.25,6.25,0.0,,2011-02-01,,2008,3250.0,1775.0,1475.0,0.0,,,yes,"",yes,"",yes,"","","",,,,,2012-04-12 07:30:15-05,2020-10-08 18:54:13.719797-05,77%,,,,2012-05-02 19:00:00-05,2024-10-02 06:59:00-05,92%,2018-01-01 02:00:00-06,2024-09-26 04:00:00-05,87%,yes,,,,,yes,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,
2335,yes,Single-Family Home 001 (Master),,yes,yes,yes,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,5.92,4.44,1.48,,2011-02-01,,2008,2700.0,1500.0,1200.0,0.0,,,yes,yes,yes,"","",yes,yes,yes,,2019-11-20 10:04:00-06,2023-09-19 07:29:00-05,65%,2012-04-11 18:59:40-05,2020-01-29 17:16:26.417881-06,86%,,,,2012-05-26 00:00:00-05,2024-09-19 04:59:00-05,97%,2018-01-01 01:00:00-06,2024-09-12 21:00:00-05,88%,yes,,,,,,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,,,yes,yes,,,,,,,yes,,,,,yes,,,,,yes,,,,,,,
2345,yes,Town Home,,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,1750.0,1000.0,750.0,0.0,,,yes,"",yes,"",yes,yes,yes,"",,,,,2012-04-11 18:59:51-05,2013-05-10 16:29:16-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,2075.0,2075.0,0.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:59:50-05,2020-07-15 19:19:14.626795-05,32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,yes,Town Home,,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,2025.0,1075.0,950.0,0.0,,,yes,"",yes,yes,"","","","",,,,,2012-04-11 18:59:41-05,2013-05-10 16:28:58-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Control,,,Austin,Texas,yes,West,6.21,,6.21,,2011-02-01,,2009,1850.0,1375.0,475.0,0.0,,,yes,yes,yes,yes,yes,yes,yes,yes,,2014-04-04 09:23:00-05,2017-10-11 06:59:00-05,100%,2012-04-11 18:59:20-05,2019-12-10 12:23:14.779288-06,21%,,,,2012-05-14 19:00:00-05,2024-04-25 07:59:00-05,95%,2014-04-09 13:32:50-05,2024-04-19 19:00:00-05,73%,yes,,,,,yes,,,,,,,,yes,,,yes,,,,yes,yes,yes,,,yes,,yes,,yes,,,,,,,yes,yes,,,,,,,,,yes,,yes,,,,,,,,,,,,yes,,yes,,,yes,,,,,,,,,,,,
2818,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,5.39,2.695,2.695,,2011-02-01,,2007,2350.0,1375.0,950.0,0.0,,,yes,"",yes,"","",yes,yes,yes,,2019-11-22 10:04:00-06,2021-04-09 14:41:00-05,79%,2012-04-11 18:45:51-05,2018-07-01 05:26:25.371037-05,59%,,,,2012-10-20 19:00:00-05,2024-10-02 06:59:00-05,98%,2018-01-01 02:00:00-06,2024-09-25 06:00:00-05,95%,yes,,,,,yes,,yes,,,,,,,,,yes,,,,yes,,,yes,,yes,,,,yes,,,,,,,,,yes,,yes,yes,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,yes,,,yes,,,,,,,
2859,yes,Single-Family Home 001 (Master),,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2008,1250.0,1250.0,0.0,0.0,,,yes,"",yes,yes,yes,yes,"","",,,,,2012-04-11 18:59:49-05,2013-05-10 16:27:05-05,99%,,,,2014-05-29 00:00:00-05,2023-11-27 07:59:00-06,99%,2019-03-01 18:00:00-06,2023-11-20 21:00:00-06,96%,yes,,,,,yes,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,yes,yes,,,,,,,,,yes,,yes,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,
2945,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - UT Text,,,Austin,Texas,yes,South;West,5.145,,2.035,,2011-02-01,,2007,1725.0,1725.0,0.0,0.0,,,yes,"","","","","","","",,2024-01-21 07:04:00-06,2024-06-19 17:47:00-05,95%,2012-04-11 18:59:40-05,2018-04-16 23:36:37-05,83%,2012-05-01 13:00:00-05,2015-10-28 23:54:00-05,15%,2012-05-15 19:00:00-05,2024-10-02 06:59:00-05,98%,2014-10-01 00:00:00-05,2024-09-29 05:00:00-05,95%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,,yes,,yes,,,,yes,,,,,,yes,,,yes,yes,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
3039,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,West,6.25,0.0,6.25,0.0,2011-02-01,,2010,3250.0,1700.0,1550.0,0.0,,,yes,"",yes,"","",yes,yes,"",,2020-01-29 12:04:00-06,2023-06-15 00:31:00-05,43%,2012-04-11 18:51:24-05,2020-10-08 18:54:00.817984-05,84%,,,,2012-10-26 19:00:00-05,2024-10-02 06:59:00-05,92%,2018-01-01 01:00:00-06,2024-09-25 23:00:00-05,85%,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,yes,yes,,,,,yes,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,,,,yes,,,,,yes,,,,,,yes,yes,,yes,,,
3456,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,South;West,6.105,4.07,2.035,,2011-02-01,,2008,1725.0,1725.0,0.0,0.0,,,yes,"",yes,yes,yes,yes,yes,yes,,2019-11-27 11:04:00-06,2024-10-02 08:47:00-05,65%,2012-04-11 18:58:55-05,2013-05-10 16:27:51-05,100%,2015-08-23 04:12:35.98532-05,2018-01-05 10:14:00-06,76%,2012-10-19 19:00:00-05,2024-10-02 06:59:00-05,98%,2018-01-01 02:00:00-06,2024-09-25 10:00:00-05,96%,yes,,,,,yes,,yes,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,yes,,,,yes,yes,,,,,,,yes,,,,yes,,,,,,,yes,yes,,,,,yes,,,,,,,,,,,,
3482,yes,Town Home,,yes,yes,,,CCET - Pricing Trial,,,Austin,Texas,yes,West,5.13,,5.13,,2011-02-01,,2009,1900.0,950.0,950.0,0.0,,,yes,"",yes,yes,yes,yes,yes,yes,,2019-12-23 10:45:00-06,2024-10-02 08:47:00-05,74%,2012-04-11 17:45:29-05,2013-05-10 16:29:02-05,99%,2015-09-25 14:25:00-05,2018-07-16 08:40:00-05,99%,2012-12-11 18:00:00-06,2024-10-02 06:59:00-05,99%,2019-03-04 18:00:00-06,2024-09-29 09:00:00-05,98%,yes,,,,,,,,,,,,,yes,,,yes,,,,,,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,
3739,yes,Town Home,,yes,yes,,,,,,Austin,Texas,,,,,,,2011-02-01,,2009,2025.0,1075.0,950.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:59:49-05,2013-05-10 16:28:11-05,100%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,yes,Single-Family Home 001 (Master),,yes,yes,,,CCET - UT Text,,yes,Austin,Texas,yes,South;East,6.84,5.13,,1.71,2011-02-01,,2008,3025.0,1475.0,1550.0,0.0,,,yes,"",yes,"","","","","",,,,,2012-04-11 18:59:49-05,2020-03-25 04:31:16.882217-05,52%,,,,2012-09-17 19:00:00-05,2024-04-13 07:59:00-05,82%,2019-03-15 19:00:00-05,2024-04-07 01:00:00-05,73%,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
